hodnota,rok,orp,okres,kraj,typHodnoty,pohlavi,vekovaSkupina
5288.9324191969,2017,2104,,,1,1,1
0,2017,2105,,,1,1,1
1237.0113805047,2017,2106,,,1,1,1
1240.6947890819,2017,2107,,,1,1,1
5474.3000417885,2017,2108,,,1,1,1
730.96639453199,2017,2109,,,1,1,1
380.61777192212,2017,2110,,,1,1,1
0,2017,2111,,,1,1,1
0,2017,2112,,,1,1,1
397.68618944324,2017,2113,,,1,1,1
1034.2084327765,2017,2114,,,1,1,1
76.965365585487,2017,2115,,,1,1,1
0,2017,2116,,,1,1,1
0,2017,2117,,,1,1,1
484.40811383591,2017,2118,,,1,1,1
0,2017,2119,,,1,1,1
4255.3191489362,2017,2120,,,1,1,1
635.78564940963,2017,2121,,,1,1,1
0,2017,2122,,,1,1,1
722.02166064982,2017,2123,,,1,1,1
412.49263406011,2017,2124,,,1,1,1
684.57082675092,2017,2125,,,1,1,1
0,2017,2126,,,1,1,1
0,2017,3101,,,1,1,1
461.94623248769,2017,3102,,,1,1,1
112.29646266143,2017,3103,,,1,1,1
0,2017,3104,,,1,1,1
55.632823365786,2017,3105,,,1,1,1
0,2017,3106,,,1,1,1
721.15384615385,2017,3107,,,1,1,1
0,2017,3108,,,1,1,1
2107.6401957094,2017,3109,,,1,1,1
1215.8054711246,2017,3110,,,1,1,1
815.88251291814,2017,3111,,,1,1,1
848.78968877711,2017,3112,,,1,1,1
0,2017,3113,,,1,1,1
0,2017,3114,,,1,1,1
1095.8904109589,2017,3115,,,1,1,1
0,2017,3116,,,1,1,1
858.36909871245,2017,3117,,,1,1,1
0,2017,3201,,,1,1,1
600.31595576619,2017,3202,,,1,1,1
362.7569528416,2017,3203,,,1,1,1
0,2017,3204,,,1,1,1
387.29666924864,2017,3205,,,1,1,1
0,2017,3206,,,1,1,1
0,2017,3207,,,1,1,1
622.40663900415,2017,3208,,,1,1,1
1679.4425087108,2017,3209,,,1,1,1
0,2017,3210,,,1,1,1
422.60961436873,2017,3211,,,1,1,1
311.52647975078,2017,3212,,,1,1,1
235.10971786834,2017,3213,,,1,1,1
111.54489682097,2017,3214,,,1,1,1
839.16083916084,2017,3215,,,1,1,1
0,2017,4101,,,1,1,1
1602.5641025641,2017,4102,,,1,1,1
1468.9265536723,2017,4103,,,1,1,1
96.993210475267,2017,4104,,,1,1,1
23466.516601013,2017,4105,,,1,1,1
90.950432014552,2017,4106,,,1,1,1
445.54455445545,2017,4107,,,1,1,1
0,2017,4201,,,1,1,1
139.64313421257,2017,4202,,,1,1,1
258.08410505541,2017,4203,,,1,1,1
446.42857142857,2017,4204,,,1,1,1
203.54162426216,2017,4205,,,1,1,1
331.23550844651,2017,4206,,,1,1,1
845.07042253521,2017,4207,,,1,1,1
270.63599458728,2017,4208,,,1,1,1
16.553550736633,2017,4209,,,1,1,1
0,2017,4210,,,1,1,1
70.921985815603,2017,4211,,,1,1,1
0,2017,4212,,,1,1,1
840.62643942883,2017,4213,,,1,1,1
1698.3016983017,2017,4214,,,1,1,1
0,2017,4215,,,1,1,1
221.82786157941,2017,4216,,,1,1,1
281.38189776458,2017,5101,,,1,1,1
656.23422513882,2017,5102,,,1,1,1
500.93926111459,2017,5103,,,1,1,1
114.41647597254,2017,5104,,,1,1,1
4942.1487603306,2017,5105,,,1,1,1
0,2017,5106,,,1,1,1
0,2017,5107,,,1,1,1
0,2017,5108,,,1,1,1
557.82818891781,2017,5109,,,1,1,1
0,2017,5110,,,1,1,1
542.2153369481,2017,5201,,,1,1,1
0,2017,5202,,,1,1,1
1260.3005332041,2017,5203,,,1,1,1
1646.0905349794,2017,5204,,,1,1,1
1732.6948193296,2017,5205,,,1,1,1
0,2017,5206,,,1,1,1
1205.1282051282,2017,5207,,,1,1,1
2578.9473684211,2017,5208,,,1,1,1
124.55885405854,2017,5209,,,1,1,1
307.37704918033,2017,5210,,,1,1,1
0,2017,5211,,,1,1,1
53894.571203777,2017,5212,,,1,1,1
655.73770491803,2017,5213,,,1,1,1
245.75056317837,2017,5214,,,1,1,1
585.05850585059,2017,5215,,,1,1,1
1072.9613733906,2017,5301,,,1,1,1
496.58597144631,2017,5302,,,1,1,1
0,2017,5303,,,1,1,1
210.36814425244,2017,5304,,,1,1,1
0,2017,5305,,,1,1,1
0,2017,5306,,,1,1,1
365.79789666209,2017,5307,,,1,1,1
1830.1982714794,2017,5308,,,1,1,1
1798.7687572143,2017,5309,,,1,1,1
0,2017,5310,,,1,1,1
0,2017,5311,,,1,1,1
1779.2155276992,2017,5312,,,1,1,1
0,2017,5313,,,1,1,1
73.746312684366,2017,5314,,,1,1,1
413.56492969396,2017,5315,,,1,1,1
203.94289598912,2017,6101,,,1,1,1
1029.9625468165,2017,6102,,,1,1,1
0,2017,6103,,,1,1,1
0,2017,6104,,,1,1,1
7350.4684122027,2017,6105,,,1,1,1
0,2017,6106,,,1,1,1
0,2017,6107,,,1,1,1
398.14200398142,2017,6108,,,1,1,1
0,2017,6109,,,1,1,1
181.48820326679,2017,6110,,,1,1,1
362.31884057971,2017,6111,,,1,1,1
0,2017,6112,,,1,1,1
122.78547623224,2017,6113,,,1,1,1
647.87819889861,2017,6114,,,1,1,1
0,2017,6115,,,1,1,1
641.02564102564,2017,6201,,,1,1,1
624.09985597696,2017,6202,,,1,1,1
103.24179227751,2017,6203,,,1,1,1
4787.8375312004,2017,6204,,,1,1,1
0,2017,6205,,,1,1,1
1164.6136618141,2017,6206,,,1,1,1
385.9649122807,2017,6207,,,1,1,1
380.4347826087,2017,6208,,,1,1,1
0,2017,6209,,,1,1,1
0,2017,6210,,,1,1,1
785.34031413613,2017,6211,,,1,1,1
0,2017,6212,,,1,1,1
0,2017,6213,,,1,1,1
0,2017,6214,,,1,1,1
0,2017,6215,,,1,1,1
0,2017,6216,,,1,1,1
0,2017,6217,,,1,1,1
0,2017,6218,,,1,1,1
599.37664828578,2017,6219,,,1,1,1
311.52647975078,2017,6220,,,1,1,1
0,2017,6221,,,1,1,1
111.73184357542,2017,7101,,,1,1,1
627.30627306273,2017,7102,,,1,1,1
0,2017,7103,,,1,1,1
507.61421319797,2017,7104,,,1,1,1
1367.7012098895,2017,7105,,,1,1,1
0,2017,7106,,,1,1,1
777.18307793827,2017,7107,,,1,1,1
320.14342425407,2017,7108,,,1,1,1
2832.5327149246,2017,7109,,,1,1,1
668.38046272494,2017,7110,,,1,1,1
6631.7952549972,2017,7111,,,1,1,1
1095.7324106113,2017,7112,,,1,1,1
6288.8198757764,2017,7113,,,1,1,1
182.81535648995,2017,7201,,,1,1,1
0,2017,7202,,,1,1,1
553.64642993509,2017,7203,,,1,1,1
0,2017,7204,,,1,1,1
17847.358121331,2017,7205,,,1,1,1
73.046018991965,2017,7206,,,1,1,1
73.887985813507,2017,7207,,,1,1,1
435.45081967213,2017,7208,,,1,1,1
2512.5628140704,2017,7209,,,1,1,1
354.92457852706,2017,7210,,,1,1,1
0,2017,7211,,,1,1,1
78.709169618261,2017,7212,,,1,1,1
78.114828798334,2017,7213,,,1,1,1
0,2017,8101,,,1,1,1
79.020150138285,2017,8102,,,1,1,1
283.28611898017,2017,8103,,,1,1,1
0,2017,8104,,,1,1,1
0,2017,8105,,,1,1,1
1011.5935439873,2017,8106,,,1,1,1
405.47389761784,2017,8107,,,1,1,1
1514.2054324071,2017,8108,,,1,1,1
62.972292191436,2017,8109,,,1,1,1
0,2017,8110,,,1,1,1
65.373719764655,2017,8111,,,1,1,1
30.543677458766,2017,8112,,,1,1,1
0,2017,8113,,,1,1,1
66.093853271646,2017,8114,,,1,1,1
49.962528103922,2017,8115,,,1,1,1
0,2017,8116,,,1,1,1
24.798512089275,2017,8117,,,1,1,1
108.45986984816,2017,8118,,,1,1,1
708.64547479247,2017,8119,,,1,1,1
0,2017,8120,,,1,1,1
211.31721061282,2017,8121,,,1,1,1
0,2017,8122,,,1,1,1
1239.7156484862,2016,1000,,,1,1,1
256.15763546798,2016,2101,,,1,1,1
1288.9366272825,2016,2102,,,1,1,1
18.355359765051,2016,2103,,,1,1,1
4690.6187624751,2016,2104,,,1,1,1
0,2016,2105,,,1,1,1
770.41602465331,2016,2106,,,1,1,1
813.0081300813,2016,2107,,,1,1,1
5167.3019906819,2016,2108,,,1,1,1
814.66395112016,2016,2109,,,1,1,1
478.54045162255,2016,2110,,,1,1,1
0,2016,2111,,,1,1,1
0,2016,2112,,,1,1,1
407.86058583611,2016,2113,,,1,1,1
618.9451022605,2016,2114,,,1,1,1
22.227161591465,2016,2115,,,1,1,1
0,2016,2116,,,1,1,1
185.73551263001,2016,2117,,,1,1,1
456.20437956204,2016,2118,,,1,1,1
3716.0751565762,2016,2119,,,1,1,1
415.80041580042,2016,2120,,,1,1,1
413.50792556857,2016,2121,,,1,1,1
42.973785990546,2016,2122,,,1,1,1
906.89238210399,2016,2123,,,1,1,1
445.63279857398,2016,2124,,,1,1,1
14962.325080732,2016,2125,,,1,1,1
0,2016,2126,,,1,1,1
938.08630393996,2016,3101,,,1,1,1
547.7127208208,2016,3102,,,1,1,1
2490.8010189641,2016,3103,,,1,1,1
0,2016,3104,,,1,1,1
83.518930957684,2016,3105,,,1,1,1
0,2016,3106,,,1,1,1
1116.4274322169,2016,3107,,,1,1,1
24.131274131274,2016,3108,,,1,1,1
2885.3454821564,2016,3109,,,1,1,1
308.07147258164,2016,3110,,,1,1,1
1085.4439187309,2016,3111,,,1,1,1
399.48865452221,2016,3112,,,1,1,1
0,2016,3113,,,1,1,1
165.01650165017,2016,3114,,,1,1,1
639.26940639269,2016,3115,,,1,1,1
0,2016,3116,,,1,1,1
0,2016,3117,,,1,1,1
0,2016,3201,,,1,1,1
860.4206500956,2016,3202,,,1,1,1
244.20024420024,2016,3203,,,1,1,1
0,2016,3204,,,1,1,1
437.46783324756,2016,3205,,,1,1,1
0,2016,3206,,,1,1,1
0,2016,3207,,,1,1,1
0,2016,3208,,,1,1,1
5026.6619267686,2016,3209,,,1,1,1
878.22014051522,2016,3210,,,1,1,1
2918.3400267738,2016,3211,,,1,1,1
210.30494216614,2016,3212,,,1,1,1
478.46889952153,2016,3213,,,1,1,1
44338.565022422,2016,3214,,,1,1,1
532.67045454545,2016,3215,,,1,1,1
0,2016,4101,,,1,1,1
4056.0471976401,2016,4102,,,1,1,1
453.00113250283,2016,4103,,,1,1,1
4061.8955512573,2016,4104,,,1,1,1
3009.6536059057,2016,4105,,,1,1,1
179.29179740027,2016,4106,,,1,1,1
1814.5826459914,2016,4107,,,1,1,1
117.71630370806,2016,4201,,,1,1,1
341.40285536934,2016,4202,,,1,1,1
319.63470319635,2016,4203,,,1,1,1
359.38903863432,2016,4204,,,1,1,1
451.652638062,2016,4205,,,1,1,1
2327.1276595745,2016,4206,,,1,1,1
2697.3310618966,2016,4207,,,1,1,1
366.46816307833,2016,4208,,,1,1,1
33.255736614566,2016,4209,,,1,1,1
0,2016,4210,,,1,1,1
72.358900144718,2016,4211,,,1,1,1
809.12100036778,2016,4212,,,1,1,1
599.1473672082,2016,4213,,,1,1,1
1816.7218709224,2016,4214,,,1,1,1
596.65871121718,2016,4215,,,1,1,1
851.25448028674,2016,4216,,,1,1,1
3611.5951211785,2016,5101,,,1,1,1
405.47389761784,2016,5102,,,1,1,1
170.10418881565,2016,5103,,,1,1,1
342.27039361095,2016,5104,,,1,1,1
5038.9219050808,2016,5105,,,1,1,1
0,2016,5106,,,1,1,1
508.38840874428,2016,5107,,,1,1,1
453.66169799093,2016,5108,,,1,1,1
569.25996204934,2016,5109,,,1,1,1
1191.7659804984,2016,5110,,,1,1,1
1687.1165644172,2016,5201,,,1,1,1
1886.7924528302,2016,5202,,,1,1,1
679.61165048544,2016,5203,,,1,1,1
3593.6420179682,2016,5204,,,1,1,1
1478.5303231518,2016,5205,,,1,1,1
2000,2016,5206,,,1,1,1
1271.0765239948,2016,5207,,,1,1,1
105.70824524313,2016,5208,,,1,1,1
228.12111157196,2016,5209,,,1,1,1
1132.8527291452,2016,5210,,,1,1,1
0,2016,5211,,,1,1,1
1250,2016,5212,,,1,1,1
5747.9734708917,2016,5213,,,1,1,1
530.39575683395,2016,5214,,,1,1,1
2238.4650525354,2016,5215,,,1,1,1
0,2016,5301,,,1,1,1
368.55036855037,2016,5302,,,1,1,1
0,2016,5303,,,1,1,1
440.06069802731,2016,5304,,,1,1,1
0,2016,5305,,,1,1,1
0,2016,5306,,,1,1,1
279.72027972028,2016,5307,,,1,1,1
2393.3402705515,2016,5308,,,1,1,1
1255.5174104953,2016,5309,,,1,1,1
1234.5679012346,2016,5310,,,1,1,1
53.248136315229,2016,5311,,,1,1,1
1574.4852644328,2016,5312,,,1,1,1
0,2016,5313,,,1,1,1
3265.306122449,2016,5314,,,1,1,1
497.92531120332,2016,5315,,,1,1,1
275.10316368638,2016,6101,,,1,1,1
733.38064821386,2016,6102,,,1,1,1
1989.6831245394,2016,6103,,,1,1,1
0,2016,6104,,,1,1,1
9297.2711905337,2016,6105,,,1,1,1
0,2016,6106,,,1,1,1
0,2016,6107,,,1,1,1
198.0198019802,2016,6108,,,1,1,1
0,2016,6109,,,1,1,1
305.53009471433,2016,6110,,,1,1,1
217.86492374728,2016,6111,,,1,1,1
0,2016,6112,,,1,1,1
87.997184090109,2016,6113,,,1,1,1
1418.2058047493,2016,6114,,,1,1,1
472.67355982275,2016,6115,,,1,1,1
525.73932092004,2016,6201,,,1,1,1
922.77804759592,2016,6202,,,1,1,1
3083.9941056768,2016,6203,,,1,1,1
1006.6346373827,2016,6204,,,1,1,1
0,2016,6205,,,1,1,1
1398.2859720343,2016,6206,,,1,1,1
359.19540229885,2016,6207,,,1,1,1
722.22222222222,2016,6208,,,1,1,1
93.153237074988,2016,6209,,,1,1,1
0,2016,6210,,,1,1,1
396.56311962987,2016,6211,,,1,1,1
0,2016,6212,,,1,1,1
0,2016,6213,,,1,1,1
0,2016,6214,,,1,1,1
485.90864917396,2016,6215,,,1,1,1
0,2016,6216,,,1,1,1
152.43902439024,2016,6217,,,1,1,1
750.46904315197,2016,6218,,,1,1,1
681.92888455918,2016,6219,,,1,1,1
273.78507871321,2016,6220,,,1,1,1
433.91188251001,2016,6221,,,1,1,1
186.6368047779,2016,7101,,,1,1,1
512.25759238932,2016,7102,,,1,1,1
0,2016,7103,,,1,1,1
168.63406408094,2016,7104,,,1,1,1
530.50397877984,2016,7105,,,1,1,1
0,2016,7106,,,1,1,1
865.28420110398,2016,7107,,,1,1,1
542.91623578077,2016,7108,,,1,1,1
3968.5197588747,2016,7109,,,1,1,1
574.71264367816,2016,7110,,,1,1,1
55524.397083567,2016,7111,,,1,1,1
1686.0465116279,2016,7112,,,1,1,1
313.84856806591,2016,7113,,,1,1,1
183.82352941176,2016,7201,,,1,1,1
0,2016,7202,,,1,1,1
1802.8385116993,2016,7203,,,1,1,1
583.94160583942,2016,7204,,,1,1,1
1003.4735623311,2016,7205,,,1,1,1
185.25379770285,2016,7206,,,1,1,1
194.2908384397,2016,7207,,,1,1,1
0,2016,7208,,,1,1,1
2759.009009009,2016,7209,,,1,1,1
149.92503748126,2016,7210,,,1,1,1
154.79876160991,2016,7211,,,1,1,1
295.6830277942,2016,7212,,,1,1,1
422.49801954053,2016,7213,,,1,1,1
100.30090270812,2016,8101,,,1,1,1
275.5905511811,2016,8102,,,1,1,1
461.15643845335,2016,8103,,,1,1,1
50.968399592253,2016,8104,,,1,1,1
0,2016,8105,,,1,1,1
518.13471502591,2016,8106,,,1,1,1
1036.2694300518,2016,8107,,,1,1,1
248.83359253499,2016,8108,,,1,1,1
0,2016,8109,,,1,1,1
271.59152634438,2016,8110,,,1,1,1
237.63231799525,2016,8111,,,1,1,1
0,2016,8112,,,1,1,1
0,2016,8113,,,1,1,1
328.94736842105,2016,8114,,,1,1,1
76.142131979695,2016,8115,,,1,1,1
0,2016,8116,,,1,1,1
12.425447316103,2016,8117,,,1,1,1
839.41605839416,2016,8118,,,1,1,1
837.38409378702,2016,8119,,,1,1,1
0,2016,8120,,,1,1,1
731.47711184521,2016,8121,,,1,1,1
2712.8157156221,2016,8122,,,1,1,1
1239.7156484862,2016,,CZ0100,,1,1,1
3667.2967863894,2016,,CZ0201,,1,1,1
2441.7872876023,2016,,CZ0202,,1,1,1
723.94881170018,2016,,CZ0203,,1,1,1
558.592821488,2016,,CZ0204,,1,1,1
1664.0113294388,2016,,CZ0205,,1,1,1
309.11901081917,2016,,CZ0206,,1,1,1
19.138755980861,2016,,CZ0207,,1,1,1
1337.3648098616,2016,,CZ0208,,1,1,1
27.948574622694,2016,,CZ0209,,1,1,1
0,2016,,CZ020A,,1,1,1
594.90402963296,2016,,CZ020B,,1,1,1
413.1282992885,2016,,CZ020C,,1,1,1
498.62558332801,2016,,CZ0311,,1,1,1
1698.5138004246,2016,,CZ0312,,1,1,1
87.642418930762,2016,,CZ0313,,1,1,1
277.93218454697,2016,,CZ0314,,1,1,1
1878.3984181908,2016,,CZ0315,,1,1,1
879.23918894671,2016,,CZ0316,,1,1,1
380.66235249334,2016,,CZ0317,,1,1,1
554.30096489427,2016,,CZ0321,,1,1,1
12490.362374711,2016,,CZ0322,,1,1,1
5025.58999147,2016,,CZ0323,,1,1,1
393.61922519163,2016,,CZ0324,,1,1,1
0,2016,,CZ0325,,1,1,1
2916.7781643029,2016,,CZ0326,,1,1,1
515.5904738522,2016,,CZ0327,,1,1,1
2944.7521275159,2016,,CZ0411,,1,1,1
380.36372280994,2016,,CZ0412,,1,1,1
2141.7500352262,2016,,CZ0413,,1,1,1
498.43086579287,2016,,CZ0421,,1,1,1
332.99697275479,2016,,CZ0422,,1,1,1
325.99837000815,2016,,CZ0423,,1,1,1
1634.1743119266,2016,,CZ0424,,1,1,1
797.69554619987,2016,,CZ0425,,1,1,1
520.08090147356,2016,,CZ0426,,1,1,1
1814.9002306227,2016,,CZ0427,,1,1,1
2737.0948379352,2016,,CZ0511,,1,1,1
354.17518049312,2016,,CZ0512,,1,1,1
4250.5748728312,2016,,CZ0513,,1,1,1
539.22421290659,2016,,CZ0514,,1,1,1
1455.1526717557,2016,,CZ0521,,1,1,1
1785.9990432148,2016,,CZ0522,,1,1,1
735.21094898767,2016,,CZ0523,,1,1,1
3025.9365994236,2016,,CZ0524,,1,1,1
972.57130368266,2016,,CZ0525,,1,1,1
425.84255992213,2016,,CZ0531,,1,1,1
949.36708860759,2016,,CZ0532,,1,1,1
1361.2176710803,2016,,CZ0533,,1,1,1
896.21796020792,2016,,CZ0534,,1,1,1
468.96551724138,2016,,CZ0631,,1,1,1
8316.2328545199,2016,,CZ0632,,1,1,1
701.42180094787,2016,,CZ0633,,1,1,1
60.139523694972,2016,,CZ0634,,1,1,1
703.39976553341,2016,,CZ0635,,1,1,1
714.28571428571,2016,,CZ0641,,1,1,1
3083.9941056768,2016,,CZ0642,,1,1,1
166.92749087115,2016,,CZ0643,,1,1,1
692.36095084237,2016,,CZ0644,,1,1,1
733.71510379384,2016,,CZ0645,,1,1,1
514.90514905149,2016,,CZ0646,,1,1,1
224.94657518839,2016,,CZ0647,,1,1,1
512.44509516837,2016,,CZ0711,,1,1,1
877.14663143989,2016,,CZ0712,,1,1,1
496.33656346017,2016,,CZ0713,,1,1,1
2479.4228228839,2016,,CZ0714,,1,1,1
32166.774681357,2016,,CZ0715,,1,1,1
1212.2742770552,2016,,CZ0721,,1,1,1
122.88496077134,2016,,CZ0722,,1,1,1
223.83382576775,2016,,CZ0723,,1,1,1
804.4001375043,2016,,CZ0724,,1,1,1
328.38378069674,2016,,CZ0801,,1,1,1
605.00778722894,2016,,CZ0802,,1,1,1
317.0265099754,2016,,CZ0803,,1,1,1
41.322314049587,2016,,CZ0804,,1,1,1
214.63833440653,2016,,CZ0805,,1,1,1
836.83716373433,2016,,CZ0806,,1,1,1
1626.4567673802,2017,,CZ0100,,1,1,1
247.24935097045,2017,,CZ0201,,1,1,1
1608.3486801719,2017,,CZ0202,,1,1,1
653.876553855,2017,,CZ0203,,1,1,1
591.44149367969,2017,,CZ0204,,1,1,1
1886.1334264757,2017,,CZ0205,,1,1,1
423.17708333333,2017,,CZ0206,,1,1,1
66.150066150066,2017,,CZ0207,,1,1,1
309.10131654264,2017,,CZ0208,,1,1,1
10.735373054214,2017,,CZ0209,,1,1,1
0,2017,,CZ020A,,1,1,1
2934.3372826929,2017,,CZ020B,,1,1,1
636.21904112702,2017,,CZ020C,,1,1,1
458.85976491294,2017,,CZ0311,,1,1,1
76.540375047838,2017,,CZ0312,,1,1,1
29.265437518291,2017,,CZ0313,,1,1,1
165.22856618322,2017,,CZ0314,,1,1,1
1376.2595232244,2017,,CZ0315,,1,1,1
670.78552515446,2017,,CZ0316,,1,1,1
924.07592407592,2017,,CZ0317,,1,1,1
385.4737269223,2017,,CZ0321,,1,1,1
307.88177339901,2017,,CZ0322,,1,1,1
1681.7864619679,2017,,CZ0323,,1,1,1
122.54901960784,2017,,CZ0324,,1,1,1
463.17739694303,2017,,CZ0325,,1,1,1
422.27500659805,2017,,CZ0326,,1,1,1
652.48912518125,2017,,CZ0327,,1,1,1
6529.395827689,2017,,CZ0411,,1,1,1
1107.5384065738,2017,,CZ0412,,1,1,1
394.81105470953,2017,,CZ0413,,1,1,1
83.087149187592,2017,,CZ0421,,1,1,1
321.67269802975,2017,,CZ0422,,1,1,1
180.94089264174,2017,,CZ0423,,1,1,1
497.51243781095,2017,,CZ0424,,1,1,1
121.426205983,2017,,CZ0425,,1,1,1
703.41106186163,2017,,CZ0426,,1,1,1
1696.4374812893,2017,,CZ0427,,1,1,1
213.95459408059,2017,,CZ0511,,1,1,1
321.37118371719,2017,,CZ0512,,1,1,1
4205.3823387707,2017,,CZ0513,,1,1,1
291.44522544145,2017,,CZ0514,,1,1,1
6925.1860556208,2017,,CZ0521,,1,1,1
1168.298073887,2017,,CZ0522,,1,1,1
146.90925528308,2017,,CZ0523,,1,1,1
1061.6384091269,2017,,CZ0524,,1,1,1
556.40410211652,2017,,CZ0525,,1,1,1
266.05393638892,2017,,CZ0531,,1,1,1
1353.4052254469,2017,,CZ0532,,1,1,1
1075.6631218677,2017,,CZ0533,,1,1,1
241.20064320172,2017,,CZ0534,,1,1,1
670.58984535377,2017,,CZ0631,,1,1,1
6574.9892565535,2017,,CZ0632,,1,1,1
113.05822498587,2017,,CZ0633,,1,1,1
83.63201911589,2017,,CZ0634,,1,1,1
306.55391120507,2017,,CZ0635,,1,1,1
633.48416289593,2017,,CZ0641,,1,1,1
103.22403055431,2017,,CZ0642,,1,1,1
35.486160397445,2017,,CZ0643,,1,1,1
2663.3280218529,2017,,CZ0644,,1,1,1
463.87154326494,2017,,CZ0645,,1,1,1
332.00531208499,2017,,CZ0646,,1,1,1
255.35694459865,2017,,CZ0647,,1,1,1
627.07488011804,2017,,CZ0711,,1,1,1
853.45545378851,2017,,CZ0712,,1,1,1
292.43186337583,2017,,CZ0713,,1,1,1
1817.2640080767,2017,,CZ0714,,1,1,1
5556.1526061257,2017,,CZ0715,,1,1,1
388.22792736381,2017,,CZ0721,,1,1,1
206.24355488891,2017,,CZ0722,,1,1,1
159.77276761939,2017,,CZ0723,,1,1,1
3456.9753170599,2017,,CZ0724,,1,1,1
142.85714285714,2017,,CZ0801,,1,1,1
628.25983878615,2017,,CZ0802,,1,1,1
575.34246575342,2017,,CZ0803,,1,1,1
24.586133420751,2017,,CZ0804,,1,1,1
28.370806440173,2017,,CZ0805,,1,1,1
708.41598186455,2017,,CZ0806,,1,1,1
1626.4567673802,2017,,,CZ010,1,1,1
639.87884738598,2017,,,CZ020,1,1,1
500.41049298252,2017,,,CZ031,1,1,1
796.8039063367,2017,,,CZ032,1,1,1
2636.5266057453,2017,,,CZ041,1,1,1
517.69536305619,2017,,,CZ042,1,1,1
1848.6328394449,2017,,,CZ051,1,1,1
2507.7720207254,2017,,,CZ052,1,1,1
781.45727310002,2017,,,CZ053,1,1,1
1768.4644797746,2017,,,CZ063,1,1,1
453.47380047153,2017,,,CZ064,1,1,1
1817.4133558749,2017,,,CZ071,1,1,1
1296.4292122735,2017,,,CZ072,1,1,1
432.74703090437,2017,,,CZ080,1,1,1
1068.0454169175,2017,,,CZ000,1,1,1
4453.9116963594,2017,,,CZ010,1,1,15
3208.6445046593,2017,,,CZ020,1,1,15
2810.1300108342,2017,,,CZ031,1,1,15
2427.7640690918,2017,,,CZ032,1,1,15
10260.869565217,2017,,,CZ041,1,1,15
1734.2799188641,2017,,,CZ042,1,1,15
4594.7242206235,2017,,,CZ051,1,1,15
12066.446204722,2017,,,CZ052,1,1,15
5032.6264274062,2017,,,CZ053,1,1,15
5690.0527009223,2017,,,CZ063,1,1,15
5278.1740370899,2017,,,CZ064,1,1,15
4306.9478050467,2017,,,CZ071,1,1,15
4006.5656942476,2017,,,CZ072,1,1,15
1205.5088535146,2017,,,CZ080,1,1,15
4214.6550338069,2017,,,CZ000,1,1,15
4453.9116963594,2017,,CZ0100,,1,1,15
1914.3117593437,2017,,CZ0201,,1,1,15
13596.49122807,2017,,CZ0202,,1,1,15
2615.470228158,2017,,CZ0203,,1,1,15
2784.222737819,2017,,CZ0204,,1,1,15
2561.0482430018,2017,,CZ0205,,1,1,15
925.18101367659,2017,,CZ0206,,1,1,15
2267.818574514,2017,,CZ0207,,1,1,15
2163.3554083885,2017,,CZ0208,,1,1,15
1509.8137896326,2017,,CZ0209,,1,1,15
0,2017,,CZ020A,,1,1,15
6633.048875097,2017,,CZ020B,,1,1,15
6987.9518072289,2017,,CZ020C,,1,1,15
5634.4586728754,2017,,CZ0311,,1,1,15
658.32784726794,2017,,CZ0312,,1,1,15
45.310376076121,2017,,CZ0313,,1,1,15
859.95085995086,2017,,CZ0314,,1,1,15
2201.2578616352,2017,,CZ0315,,1,1,15
3580.9018567639,2017,,CZ0316,,1,1,15
2821.7186831979,2017,,CZ0317,,1,1,15
1482.0042342978,2017,,CZ0321,,1,1,15
855.56114745848,2017,,CZ0322,,1,1,15
4045.7589285714,2017,,CZ0323,,1,1,15
2748.4143763214,2017,,CZ0324,,1,1,15
1376.6519823789,2017,,CZ0325,,1,1,15
3336.422613531,2017,,CZ0326,,1,1,15
1744.6471054718,2017,,CZ0327,,1,1,15
25701.149425287,2017,,CZ0411,,1,1,15
4728.4095349746,2017,,CZ0412,,1,1,15
1292.7054478301,2017,,CZ0413,,1,1,15
557.62081784387,2017,,CZ0421,,1,1,15
1698.3016983017,2017,,CZ0422,,1,1,15
2315.484804631,2017,,CZ0423,,1,1,15
2253.9098436063,2017,,CZ0424,,1,1,15
3351.7495395948,2017,,CZ0425,,1,1,15
1379.5423956931,2017,,CZ0426,,1,1,15
977.65363128492,2017,,CZ0427,,1,1,15
3037.4753451677,2017,,CZ0511,,1,1,15
5418.480890179,2017,,CZ0512,,1,1,15
6570.9418349963,2017,,CZ0513,,1,1,15
1166.8611435239,2017,,CZ0514,,1,1,15
35916.46056609,2017,,CZ0521,,1,1,15
5555.5555555556,2017,,CZ0522,,1,1,15
361.40224069389,2017,,CZ0523,,1,1,15
3595.6227201668,2017,,CZ0524,,1,1,15
2867.1328671329,2017,,CZ0525,,1,1,15
2332.0158102767,2017,,CZ0531,,1,1,15
12977.512869141,2017,,CZ0532,,1,1,15
2187.2601688411,2017,,CZ0533,,1,1,15
640.83891639965,2017,,CZ0534,,1,1,15
3275.0112157918,2017,,CZ0631,,1,1,15
21017.612524462,2017,,CZ0632,,1,1,15
523.56020942408,2017,,CZ0633,,1,1,15
483.81094157052,2017,,CZ0634,,1,1,15
1997.2918077183,2017,,CZ0635,,1,1,15
11789.124117891,2017,,CZ0641,,1,1,15
1851.5860485144,2017,,CZ0642,,1,1,15
561.6850551655,2017,,CZ0643,,1,1,15
5082.8313253012,2017,,CZ0644,,1,1,15
