id;title;latin_title;classes;order;description;image_src;image_alt;continents;spread_note;biotop;biotopes_note;food;food_note;proportions;reproduction;attractions;projects_note;breeding;localities_title;localities_url;
162;"Kančil černavý";"Tragulus nigricans";"Savci (Mammalia)";"Sudokopytníci (Artiodactyla)";"Má hnědočerné zbarvení s bílými pruhy a skvrnami na hrdle a hrudi. Nad očima má rezavé „obočí“, které kontrastuje s jinak tmavým zbarvením. Typický je nahrbený hřbet a tenké nohy.
";"https://zoopraha.cz/images/lexikon/kancil_cernavy.jpg";"Kančil černavý, foto: archiv Zoo Praha";"Asie";"jihovýchodní Asie - Filipíny – ostrovy Balabac, Bugsuc a Ramos";"tropický les";"nížinné lesy a křoviny";"plody";"listy, výhonky, plody";"délka těla 40–50 cm, délka ocasu 2,5−3 cm, výška v kohoutku 18 cm, hmotnost 1,5−2 kg";"březost 140–177 dní, počet mláďat 1";"Kančilové jsou miniaturní sudokopytníci, kteří žijí v několika druzích v jihovýchodní Asii. Malé rozměry z nich činí snadnou kořist pro mnoho predátorů, proto žijí velice skrytě. Ve dne se ukrývají v podrostu a teprve s příchodem noci vycházejí na mýtiny, kde se pasou. Jsou to samotáři. Samci jsou vybaveni dlouhými špičáky, které používají při obraně a vzájemných soubojích. ";"Kančil černavý je zařazen do Červené knihy IUCN jako ohrožený druh. Důvodem je jednak miniaturní areál (žije už jen na třech ostrůvcích, z nichž ten největší, Balabak, měří na délku necelých 35 km), v němž kančilovo přirozené prostředí ustupuje kokosovým plantážím, jednak lov pro maso. Z obou těchto důvodů stavy kančilů v přírodě klesají – místní lovci tvrdí, že dnes je mnohem těžší ulovit „pilandoku“, jak mu říkají, než tomu bylo ještě před patnácti lety.";"V pražské zoo spatříte kančily černavé v jedné z nočních expozic pavilonu Indonéská džungle.
Jsme jednou z mála zoologických zahrad mimo Filipíny, která tyto drobné půvabné sudokopytníky chová. Pár přišel z vratislavské zoo v roce 2011. V roce 2013 byla odchována tři mláďata, z nichž první se vrátilo zpět do Vratislavi, a dvě zůstala v Praze.";"Pavilon Indonéská džungle ";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5828-indoneska-dzungle"
163;"Karetka novoguinejská";"Carettochelys insculpta";"Plazi (Reptilia)";"Želvy (Chelonia)";"Karetky se mořským karetám podobají jen plochými veslovitými končetinami přizpůsobenými pro život ve vodě, jinak jim však nejsou příbuzné. Mnohem blíže mají ke kožnatkám, o čemž svědčí i kůže, která překrývá tvrdý plochý krunýř, a prodloužené nozdry
";"https://zoopraha.cz/images/lexikon-images/Karetka_novoguinejska2.jpg";"Karetka novoguinejská, foto: Tereza Mrhálková, Zoo Praha";"Austrálie";"severní Austrálie a jižní Nová Guinea";"sladké vody";"řeky a jezera";"plody";"vodní živočichové, plody";"délka krunýře 50–60 cm, hmotnost až 20 kg";"počet vajec 15–30, inkubace 80–120 dní";"Nejraději zdržuje ve stojatých nebo jen mírně proudících vodách a nevadí jí ani, když řeka či tůň dočasně vyschne. Jednoduše se zahrabe do písku a ve stavu strnulosti čeká, až voda opět stoupne.";"Karetka je v Červeném seznamu IUCN vedena jako zranitelný druh, a to především v důsledku nadměrného lovu pro maso.";"Karetky, které přišly poprvé v roce 2003, žijí v zoo dodnes. Jejich počty postupně posílili další jedinci, které jsme získali v letech 2006 a 2010.";"Pavilon Indonéská džungle ";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5828-indoneska-dzungle"
164;"Kasuár přilbový";"Casuarius casuarius";"Ptáci (Aves)";"Pštrosi (Struthioniformes)";"Při prodírání a rychlém pohybu houštinami jim jako ochrana boků slouží několik tvrdých a os-trých per, která rostou na zakrnělých křídlech. V případě ohrožení se brání silnýma nohama s prsty zakončenými mohutnými drápy. Kopanec od kasuára může přitom být pro středně velké živočichy smrtelný. Mláďata jsou po vylíhnutí světlá, s tmavými podélnými proužky. V prvním roce života se zbarví skořicově a teprve ve třech letech mají stejně černé peří, červenomodrou kresbu na krku a hlavě a kostěnou přilbu jako dospělí.
";"https://zoopraha.cz/images/lexikon/kasuar_prilbovy.jpg";"Kasuár přilbový, foto: archiv Zoo Praha";"Austrálie";"Nová Guinea, Ceram, severovýchodní Austrálie";"tropický les";"hustý podrost tropických lesů, příležitostně blahovičníkové lesy a křovinatá savana";"plody";"hlavně plody, také výhonky";"délka těla 1,3–1,7 m, ocas nemá, křídlo zakrnělé, hmotnost 25–58 kg";"počet vajec 2–5, inkubace 50 dní";"V horní části zoo najdete pár velkých nelétavých ptáků kasuárů přilbových. Po většinu roku žijí samec a samice samotářsky, a tak má každý z nich vlastní výběh. Kasuáři obývají hustý lesní podrost a živí se rostlinnou potravou. plody polykají celé, a patří tak k významným šiřitelům semen mnoha keřů a stromů. Při prodírání a rychlém pohybu houštinami jim jako ochrana boků slouží několik tvrdých a ostrých per, která rostou na zakrnělých křídlech. V případě ohrožení se brání silnýma nohama s prsty zakončenými mohutnými drápy. Kopanec od kasuára může být pro středně velké živočichy smrtelný. Stejně jako je tomu u jiných běžců, i u kasuára obstarává veškerou rodičovskou péči výhradně samec. Nejprve připraví v úkrytu na zemi hnízdo. Do něj samice jen snese vejce a pak se vrátí ke svému samotářskému životu. Samec po celou dobu sezení na vejcích nepřijímá potravu a po vylíhnutí mláďata vodí a brání je.";"Kasuár je v Červeném seznamu IUCN veden jako zranitelný druh. Je ohrožován úbytkem souvislých lesů.";"V pražské zoo se objevovali kasuáři opakovaně už od roku 1954. V roce 1989 přišla samice Káče a v roce 1991 samec Kašík. Tento pár žije v zoo i dnes. První odchov se podařil v roce 1998 a od té doby náš samec Kašík, známý z kampaně Seznamte se!, odchoval již celkem čtyři mláďata.";"Horní část zoo";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu"
165;"Ketupa malajská";"Bubo ketupu";"Ptáci (Aves)";"Sovy (Strigiformes)";"Ketupy se velikostí i zřetelnými chvostky na hlavě podobají výrům, jsou však štíhlejší, nemají opeřené prsty ani běháky a létají na sovy poměrně hlučně. Zvolna přeletují nad hladinou a chytají kořist silnými prsty s rohovinovými lištami a dlouhými drápy.
";"https://zoopraha.cz/images/lexikon/ketupa_malajska.jpg";"Ketupa malajská, foto: archiv Zoo Praha";"Asie";"jihovýchodní Asie";"sladké vody";"klidné vody, světlé lesy";"ryby";"vodní živočichové";"délka těla 22–26 cm, délka ocasu 16–18 cm, rozpětí křídel 120 cm, hmotnost 1–1,2 kg";"počet vajec 1(2), inkubace 28–29 dní";"Dříve se ketupám říkalo sovy rybí, protože loví hlavně vodní živočichy, od ryb po kraby. Zdržují se výhradně v blízkosti klidnějších sladkých vod. Zvolna přeletují nad hladinou a chytají kořist silnými prsty s rohovinovými lištami a dlouhými drápy. Někdy také procházejí na mělčině a sbírají kraby nebo měkkýše.";"''";"Ketupy byly v zoo chovány jednak v letech 1972−1993, jednak nově od roku 2002, kdy přišel pár z volné přírody. O mnohem hlubších znalostech problematiky chovu svědčí fakt, že již v roce 2009 bylo úspěšně odchováno první mládě, které dostalo symbolické jméno Evropa. Další odchovy následovaly v roce 1010, 2012 a 2014.";"Dolní část zoo";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8660-dolni-cast-arealu"
166;"Kiang východní";"Kiang";"Savci (Mammalia)";"Lichokopytníci (Perissodactyla)";"
Má světle rezavé až hnědé zbarvení srsti, břicho, nohy a přední strana krku jsou bílé. Středem hřbetu se táhne tmavý pruh, hříva je krátká, vztyčená a tmavá.

 
";"https://zoopraha.cz/images/lexikon-images/_TTT1203.jpg";"Foto: Tomáš Adamec, Zoo Praha";"Asie";"Tibetská náhorní plošina v polohách 2 700−5 400 m n. m. – Čína, také Pákistán, Indie, Nepál a zřejmě i Bhútán; kiang východní se vyskytuje v čínských provinciích Quinghai a jihozápadní Xinjiang.";"kamenité stepi a polopouště";"stepi, náhorní plošiny";"části rostlin";"tráva, byliny";"délka těla 2,1 m, délka ocasu 40 cm, výška v kohoutku 1,3–1,5 m, hmotnost 250–400 kg";"březost 12 měsíců, počet mláďat 1";"Drsné středoasijské stepi obývá několik druhů divokých oslů, mezi něž patří také kiang. Jeho domovinou jsou náhorní plošiny Tibetu, kde v nadmořských výškách kolem 4 000 m n. m. klesají v zimě teploty pod -40 °C. Základem stád jsou samice a mláďata. Hřebci jsou teritoriální a hlídají si klisny, které na jejich území žijí. Mladí samci se často sdružují do mládeneckých stád, dokud si nenajdou své vlastní teritorium. Novorozený kiang je schopen už za hodinu následovat svou matku, od které se v prvních dnech vůbec nevzdaluje. Kiangové vytvářejí tři poddruhy, kiang východní je z nich největší. ";"''";"Jeden hřebec kianga žil v zoo v letech 1961−1971. Pak nastala dvacetiletá přestávka, až v roce 1991 byl chov obnoven.";"Horní část zoo";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu"
167;"Kladivouš africký";"Scopus umbretta";"Ptáci (Aves)";"Brodiví (Ciconiiformes)";"Kladivouš by mohl vzhledem k hnědému zbarvení a střední velikosti ujít pozornosti, nebýt nápadné chocholky na hlavě, která mu vysloužila i české jméno.
";"https://zoopraha.cz/images/lexikon-images/kladivous_africky1_Rosicky.jpg";"Kladivouš africký, foto: Petr Rošický, Zoo Praha";"Afrika";"Afrika na jih od Sahary, Madagaskar, jihozápadní Arábie";"travnaté území";"buš, lesnatá savana, okolí sladkých vod";"živá kořist";"menší živočichové";"délka těla 32−40 cm, délka ocasu 15−16 cm, délka křídla 30−31,5 cm, hmotnost 415−430 g";"Samice snáší 3-7 vajec, inkubace trvá 28–32 dny.";"Tento brodivý pták nezapře příbuznost s volavkami – loví velmi podobně: nehybně číhá na kořist a pak bleskurychle zaútočí ostrým zobákem. Budují obrovité zastřešené hnízdo o průměru až 1,5 m, s vletovým otvorem dole a více než půlmetrovou vstupní chodbou. Postaví jich většinou několik a nepoužívaná hnízda obsazují ženetky, sovy i jiní živočichové.";"''";"Kladivouši byli chováni již v 70. a 80. letech minulého století a v roce 1976 se dokonce podařilo úspěšně odchovat mládě. V letech 1993 až 2010 nastala v chovu přestávka a noví jedinci dorazili v souvislosti s otevřením expozice Ptačí mokřady. V roce 2012 začali hnízdit.";"Ptačí mokřady";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/expozicni-celky/1685-ptaci-mokrady"
168;"Klokan bažinný";"Wallabia bicolor";"Savci (Mammalia)";"Málozubí (Diprotodontia)";"
Má typický „klokanovitý“ vzhled. Přední pětiprsté končetiny jsou krátké a slabé a slouží hlavně k manipulaci s potravou. Zadní nohy jsou silné, palec je zakrnělý a ostatní prsty jsou částečně srostlé. Nejdelší a nejsilnější je čtvrtý prst. Toto uspořádání je adaptací pro dlouhé a vysoké skoky, ke kterým se klokani uchylují, když prchají před nebezpečím. Klokan bažinný má tmavohnědou srst, tmavší končetiny a ocas, světlejší žlutavé břicho a často žlutý proužek na tvářích.

 
";"https://zoopraha.cz/images/lexikon-images/97_-_klokan_bazinny_-_Tomas_Adamec_-__TTT0676.jpg";"Foto: Tomáš Adamec, Zoo Praha";"Austrálie";"jihovýchodní Austrálie";"tropický les";"zarostlé mokřiny, hustý lesní podrost";"části rostlin";"tráva, byliny, keře, semenáčky stromů i houby";"délka těla 67–84 cm, ocas 64–86 cm, výška průměrně 70 cm, hmotnost 10,5–20 kg";"Samice je březí 33–38 dní a rodí 1 mládě, které nosí 8–9 měsíců ve vaku.";"Na rozdíl od jiných klokanů vyhledává poměrně běžně ochlazení ve vodě. Má pestrý jídelníček a bez újmy žere i některé pro člověka jedovaté rostliny. Samice může znovu zabřeznout už osm dní předtím, než porodí předchozího potomka.";"''";"Chováme ho od roku 2013.";"Horní část zoo";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu"
169;"Klokan Bennettův";"Macropus rufogriseus rufogriseus";"Savci (Mammalia)";"Málozubí (Diprotodontia)";"Je to středně velký klokan s šedobéžovou srstí, bělavým břichem a hrudí a narezlou šíjí a rameny. Ocas je svrchu šedý a zespodu bílý, prsty černé. Typické jsou poměrně dlouhé ušní boltce.
";"https://zoopraha.cz/images/lexikon/klokan_Bennettův_4.jpg";"Klokan Bennettův, foto: archiv Zoo Praha";"Austrálie";"Tasmánie";"listnatý a smíšený les";"otevřená krajina, křoviny, lesy";"části rostlin";"různé části rostlin, hlavně tráva a výhonky";"délka těla 65–92 cm, délka ocasu 55–88 cm, hmotnost 12–27 kg";"Samice je březí 30 dní a rodí 1 mládě.";"Jedná se o poddruh klokana rudokrkého. Je dosti otužilý a snáší nízké teploty díky husté srsti na celém těle i na ocase. Bývá chován i v parcích a oborách. Často vytváří albinotické jedince s bílou srstí a modrýma očima. V dospělosti žijí klokani Bennetovi spíš samotářsky a jen občas vytvoří volné seskupení až 30 zvířat. 
Stejně jako ostatní vačnatci se vyznačují některými zajímavostmi. Samice mají vyvinuté dvě pochvy a dvě dělohy, které jsou funkční střídavě během následujících období rozmnožování. Ovšem v době březosti se jim vytváří ještě třetí pochva (samozřejmě bez dělohy), která slouží jako porodní cesta. Proto je samice klokana schopná vychovávat několik různě starých potomků současně. Zatímco právě oplodněné vajíčko čeká v klidovém stavu ve vejcovodu (tomuto období říkáme diapauza), starší vajíčko se vyvíjí v děloze. Další generace, je představována mládětem, které je již přisáté ve vaku. Zároveň samice dosud přikrmuje odrostlé mládě, jež se do vaku nevejde.";"''";"První klokani rudokrcí (bez určení poddruhu) zamířili do Prahy z Anglie. V roce 1946 to byl pár klokanů z londýnské zoo, který vzápětí přivedl na svět první mládě. V 50. letech následovali další jedinci z Whipsnadu. Někteří z jejich potomků putovali v rámci výměny i do Pekingu (rok 1956). Od roku 1970 let jsme tyto klokany nechovali, noví jedinci, patřící k poddruhu M. r. rufogriseus, přišli v roce 2003.";"''";"''"
170;"Klokan horský východní";"Macropus robustus robustus;";"Savci (Mammalia)";"Málozubí (Diprotodontia)";"''";"https://zoopraha.cz/images/lexikon-images/IMG_3783.jpg";"Klokan horský východní, foto: Antonín Vaidl, Zoo Praha";"Austrálie";"východní Austrálie";"travnaté území";"skaliska, strže, rokle, méně i travnaté pláně";"části rostlin";"tráva, listy keřů, výhonky";"celková délka 1,1-1,9 m, z toho ocas 54-90 cm, hmotnost samic průměrně 16 kg, samců 35 kg (rekordně až 50 kg)";"Samice je březí 32 dny a rodí 1 mládě, které nosí ve vaku 8-9 měsíců.";"Je jedním z mála klokanů, u kterého lze podle barvy srsti určit pohlaví. Dokáže přečkat dlouhé měsíce bez pití, jen s vodou získanou z potravy. Úkryt před největší denní výhní nachází pod skalními převisy a ve skalních dutinách, které si samci brání před rivaly a tolerují v nich nanejvýš samice.";"''";"Klokany horské chováme od roku 2013.";"Horní část zoo";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/areal/8661-horni-cast-arealu"
171;"Klokan novoguinejský";"Dorcopsis muelleri";"Savci (Mammalia)";"Málozubí (Diprotodontia)";"''";"https://zoopraha.cz/images/lexikon/klokan_novoguinejsky_foto_Tomas_Adamec.jpg";"Klokan novoguinejský,  foto: Tomas Adamec, Zoo Praha";"Austrálie";"západní Nová Guinea a některé přilehlé ostrovy";"tropický les";"bažinaté tropické nížinné lesy, staré zahrady";"bezobratlí";"tráva, výhonky, občas i hmyz";"délka těla 60−77 cm, délka ocasu 46−53 cm, hmotnost průměrně 5 kg";"Samice je březí 30 dní a rodí 1 mládě.";"Je aktivní za šera a v noci. Samci svádějí v době námluv ritualizované souboje.";"''";"Chováme je od roku 2010.";"Pavilon Indonéská džungle ";"http://www.zoopraha.cz/zvirata-a-expozice/kam-v-zoo/pavilony/5828-indoneska-dzungle"
